기준연도,시군명,연령대,성별,결제건수,결제금액,결제취소건수,결제취소금액,1회평균결제금액,총인구,총인구_남,총인구_여,내국인_세대수,내국인_총인구,내국인_남,내국인_여,등록외국인_총인구,등록외국인_남,등록외국인_여
2022,안성시,20대,여,180504,357684.9993,1545.0,4522.5693,1.9816,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,30대,남,272241,610589.8182,2436.0,12295.4996,2.2428,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,30대,여,267222,726997.1,2486.0,9273.9004,2.7206,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,40대,남,460087,1355028.5985,3316.0,19467.3336,2.9452,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,40대,여,517049,1603523.3228,4265.0,19406.8124,3.1013,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,50대,남,355405,862149.1806,2345.0,12763.2943,2.4258,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,50대,여,277847,717440.2148,2256.0,8483.7927,2.5821,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,60대,남,171947,450174.7796,1217.0,6927.5516,2.6181,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,60대,여,140313,388584.7219,1161.0,4475.1273,2.7694,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,70대,남,44696,129479.4852,362.0,2224.269,2.8969,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,70대,여,31074,92251.6144,245.0,1108.8479,2.9688,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,80대 이상,남,6343,17110.7888,39.0,187.8365,2.6976,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2022,안성시,80대 이상,여,5794,16460.0919,55.0,176.533,2.8409,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,10대,남,47350,68081.2433,279.0,725.1577,1.4378,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,10대,여,43640,74819.7918,323.0,857.6751,1.7145,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,20대,남,369476,633295.663,3165.0,14658.282,1.714,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,20대,여,323436,615994.5975,3220.0,11305.4552,1.9045,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,30대,남,437258,929537.657,4424.0,25172.3475,2.1258,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,30대,여,476431,1088923.8293,4665.0,19593.261,2.2856,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,40대,남,665083,1675565.4633,5511.0,31149.1315,2.5193,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,40대,여,734164,1846132.6916,6728.0,28199.8854,2.5146,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,50대,남,460384,1080736.879,4224.0,23584.5024,2.3475,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,50대,여,413150,997102.0011,4094.0,16210.5266,2.4134,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,60대,남,204736,510096.9876,2172.0,13355.1921,2.4915,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,60대,여,189152,474449.8706,2002.0,8410.7918,2.5083,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,70대,남,51149,135866.9415,603.0,3763.1109,2.6563,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,70대,여,45465,117417.8293,461.0,1703.4895,2.5826,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,80대 이상,남,7606,18819.3493,78.0,304.848,2.4743,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2021,안성시,80대 이상,여,10076,26352.4822,151.0,647.1508,2.6154,206208.0,108419.0,97789.0,93260.0,191677.0,99100.0,92577.0,14531.0,9319.0,5212.0
2023,안양시,10대,남,91619,282849.3429,482.0,3199.8452,3.0872,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,10대,여,100067,281923.5189,603.0,3789.1585,2.8173,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,20대,남,685303,1064905.7202,3570.0,9202.487,1.5539,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,20대,여,738005,1308275.2218,5070.0,13352.4765,1.7727,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,30대,남,1007400,2149959.842,5544.0,22522.3236,2.1342,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,30대,여,1210249,2835711.6294,8061.0,37880.9778,2.3431,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,40대,남,1290441,3634159.416,7025.0,36714.4345,2.8162,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,40대,여,1698078,4486579.4937,10497.0,50615.4639,2.6422,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,50대,남,960815,2045746.7524,4929.0,17875.2093,2.1292,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,50대,여,1242827,2364898.0803,7441.0,23047.9948,1.9028,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,60대,남,535335,926250.9665,2747.0,7052.1243,1.7302,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,60대,여,724719,1312516.7865,4730.0,13912.5412,1.8111,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,70대,남,120186,219187.589,662.0,1978.6655,1.8237,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,70대,여,148047,274536.4889,1046.0,3067.5922,1.8544,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,80대 이상,남,16902,31545.992,107.0,306.7326,1.8664,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,안양시,80대 이상,여,25733,46543.8542,167.0,497.3935,1.8087,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,10대,남,96213,288063.6563,518.0,3120.0653,2.994,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,10대,여,104828,296985.2756,728.0,3735.7837,2.8331,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,20대,남,570472,903492.655,3537.0,8613.1498,1.5838,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,20대,여,642924,1195536.1083,5392.0,15113.0851,1.8595,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,30대,남,789776,1758586.4924,5685.0,23004.1171,2.2267,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,30대,여,1003505,2495503.2572,8065.0,35002.5284,2.4868,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,40대,남,1053083,3004501.9376,6655.0,33900.0423,2.8531,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,40대,여,1556910,4166700.2043,11296.0,50655.4927,2.6763,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,50대,남,696425,1507926.2246,3741.0,12853.0545,2.1652,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,50대,여,954203,1825179.7235,6075.0,18580.2163,1.9128,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,60대,남,334799,607300.5144,1856.0,5217.4716,1.8139,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,60대,여,456463,867268.729,2961.0,8727.4628,1.9,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,70대,남,72567,140116.0495,456.0,1193.0064,1.9309,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,70대,여,94840,183679.2403,560.0,1748.5991,1.9367,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,80대 이상,남,11271,22391.4699,75.0,537.7769,1.9866,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2022,안양시,80대 이상,여,14494,28713.1985,93.0,265.4063,1.981,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,10대,남,107041,222087.6733,613.0,2214.0096,2.0748,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,10대,여,113421,245006.6759,802.0,2714.4468,2.1602,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,20대,남,730540,1110797.7482,4280.0,11105.2389,1.5205,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,20대,여,751431,1316790.7183,5965.0,16127.5269,1.7524,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,30대,남,665349,1334585.1698,5014.0,19146.2446,2.0058,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,30대,여,877036,1956614.8645,7540.0,28507.0084,2.2309,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,40대,남,913488,2291028.8999,6218.0,24781.5185,2.508,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,40대,여,1354927,3213268.8632,10244.0,37060.9348,2.3715,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,50대,남,606596,1198881.5948,3648.0,10989.5729,1.9764,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,50대,여,792248,1429784.0639,5835.0,15758.1106,1.8047,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,60대,남,264403,453599.236,1679.0,4376.3858,1.7156,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,60대,여,336373,602025.8179,2515.0,6847.0252,1.7898,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,70대,남,55671,98602.0484,427.0,1008.6794,1.7712,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,70대,여,71462,132680.9407,607.0,1496.2016,1.8567,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,80대 이상,남,8548,16345.9356,61.0,130.5113,1.9123,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2021,안양시,80대 이상,여,15021,26837.4517,130.0,242.0957,1.7867,553017.0,272747.0,280270.0,229553.0,546542.0,269673.0,276869.0,6475.0,3074.0,3401.0
2023,양주시,10대,남,25646,46559.0885,136.0,746.1548,1.8155,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,10대,여,28600,56594.138,184.0,553.5265,1.9788,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,20대,남,150790,283026.8104,1350.0,7000.693,1.877,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,20대,여,153843,323910.6155,1487.0,5791.3541,2.1055,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,30대,남,218956,606899.7033,2368.0,17872.2885,2.7718,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,30대,여,298789,928601.9613,2775.0,17560.3636,3.1079,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,40대,남,408889,1310453.4328,3561.0,27450.4749,3.2049,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,40대,여,598213,1854881.7928,4786.0,26104.0404,3.1007,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,50대,남,273395,685232.7543,2494.0,16176.2542,2.5064,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,50대,여,246732,613562.4661,2051.0,9320.7993,2.4868,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,60대,남,114799,266580.9771,1027.0,7701.2509,2.3222,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,60대,여,97274,243369.6933,861.0,3833.8981,2.5019,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,70대,남,27472,67563.172,290.0,1555.2865,2.4593,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,70대,여,26153,60954.4003,227.0,1026.7967,2.3307,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,80대 이상,남,6328,14041.6153,38.0,166.6018,2.219,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양주시,80대 이상,여,4658,11014.551,30.0,138.22,2.3647,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,10대,남,34429,52686.9683,148.0,427.8675,1.5303,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,10대,여,35676,63718.1505,261.0,586.1944,1.786,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,20대,남,162824,297252.8381,1379.0,6488.7541,1.8256,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,20대,여,162982,326035.271,1554.0,4996.8917,2.0004,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,30대,남,235666,594095.6606,2018.0,11979.4521,2.5209,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,30대,여,311039,878894.5384,2903.0,14509.3962,2.8257,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,40대,남,470471,1379657.0372,3633.0,23763.9113,2.9325,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,40대,여,669531,1975044.1126,5401.0,24725.0675,2.9499,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,50대,남,289818,699075.6046,2065.0,11618.6787,2.4121,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,50대,여,257001,625330.9485,1910.0,7627.6658,2.4332,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,60대,남,111793,260114.9087,933.0,5865.2768,2.3268,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,60대,여,97908,230419.7112,754.0,2958.7618,2.3534,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,70대,남,23478,55836.1172,229.0,1360.1161,2.3782,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,70대,여,25134,55218.525,175.0,689.2223,2.197,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,80대 이상,남,5878,12264.8865,39.0,219.2325,2.0866,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2022,양주시,80대 이상,여,5146,12561.9296,32.0,205.7435,2.4411,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,10대,남,47143,66664.6768,224.0,535.719,1.4141,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,10대,여,44413,72317.1204,272.0,566.398,1.6283,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,20대,남,227125,398015.6565,1587.0,5340.3493,1.7524,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,20대,여,226709,441382.1996,2133.0,6675.8916,1.9469,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,30대,남,265595,578307.8713,2101.0,7068.8943,2.1774,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,30대,여,343855,824356.2625,3088.0,10590.4613,2.3974,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,40대,남,466386,1165347.3805,3191.0,13197.3624,2.4987,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,40대,여,595180,1493377.0016,4612.0,15891.2655,2.5091,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,50대,남,276351,588225.8303,1716.0,5710.3688,2.1285,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,50대,여,241772,533564.5006,1892.0,5550.8852,2.2069,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,60대,남,96062,205916.8513,660.0,2541.5017,2.1436,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,60대,여,89988,201698.685,737.0,2409.3027,2.2414,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,70대,남,24505,51969.7994,191.0,669.8639,2.1208,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,70대,여,24758,54314.2051,220.0,730.2995,2.1938,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,80대 이상,남,5078,9344.9681,28.0,41.827,1.8403,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2021,양주시,80대 이상,여,5171,11732.055,54.0,335.134,2.2688,289781.0,148168.0,141613.0,123701.0,280188.0,141168.0,139020.0,9593.0,7000.0,2593.0
2023,양평군,10대,남,32986,64723.6901,194.0,771.7169,1.9622,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,10대,여,24116,54464.947,188.0,949.4408,2.2585,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,20대,남,104197,238538.9492,1082.0,4964.3294,2.2893,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,20대,여,97219,229881.9302,1082.0,3962.4764,2.3646,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,30대,남,147553,364443.8886,1431.0,8257.3311,2.4699,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,30대,여,172669,424143.0884,1908.0,7940.0612,2.4564,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,40대,남,285334,716673.2071,2602.0,13531.5715,2.5117,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,40대,여,397768,940548.6379,3428.0,12840.0758,2.3646,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,50대,남,311945,767039.4294,2586.0,13357.03,2.4589,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,50대,여,354930,900914.6411,3289.0,14054.5259,2.5383,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,60대,남,303887,843697.2073,3257.0,19051.4288,2.7764,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,60대,여,296321,822165.4476,3145.0,15568.6236,2.7746,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,70대,남,124503,348157.3579,1259.0,7123.9673,2.7964,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,70대,여,98783,266974.4921,973.0,4002.2292,2.7026,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,80대 이상,남,23206,65617.8957,227.0,1064.6579,2.8276,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2023,양평군,80대 이상,여,15021,40813.2339,148.0,717.695,2.7171,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,10대,남,37703,77307.2238,263.0,1401.8209,2.0504,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,10대,여,28319,63332.7185,201.0,638.8376,2.2364,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,20대,남,128141,273917.3419,1283.0,5159.0418,2.1376,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,20대,여,117809,271845.4166,1430.0,5442.4943,2.3075,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,30대,남,177629,435711.0683,1812.0,10168.2533,2.4529,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,30대,여,208611,510596.1339,2285.0,9528.5056,2.4476,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,40대,남,342047,838785.2258,2886.0,15785.3868,2.4523,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,40대,여,464506,1079622.6395,4094.0,14959.2819,2.3242,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,50대,남,339699,854629.3543,2741.0,15760.1291,2.5158,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,50대,여,371003,949661.0658,3424.0,14664.6112,2.5597,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,60대,남,297511,842740.5135,2984.0,18671.4987,2.8326,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,60대,여,278288,785646.6502,2850.0,13799.2874,2.8231,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,70대,남,108067,307034.8588,1101.0,5683.5252,2.8412,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,70대,여,84406,224409.6017,873.0,3472.9824,2.6587,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,80대 이상,남,15806,46192.6736,132.0,613.4618,2.9225,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2022,양평군,80대 이상,여,11209,32792.7738,96.0,525.8094,2.9256,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2021,양평군,10대,남,40460,69637.4796,236.0,638.7995,1.7211,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2021,양평군,10대,여,28738,58422.4526,211.0,755.3754,2.0329,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
2021,양평군,20대,남,157571,320820.2789,1507.0,5702.207,2.036,127921.0,64112.0,63809.0,62676.0,126273.0,63305.0,62968.0,1648.0,807.0,841.0
